time,temperature_2m_mean,relative_humidity_2m_mean,vapor_pressure_deficit_max,soil_temperature_0_to_7cm_mean,soil_moisture_0_to_7cm_mean,rain_sum
2021-06-25,13.0,83.0,0.54,11.6,0.244,11.7
2021-06-26,14.4,74.0,0.83,14.0,0.254,1.9
2021-06-27,13.5,84.0,0.54,14.2,0.232,0.3
2021-06-28,12.3,92.0,0.37,12.9,0.318,47.3
2021-06-29,11.3,94.0,0.4,11.3,0.336,38.0
2021-06-30,13.6,85.0,0.38,13.1,0.317,23.6
2021-07-01,14.7,86.0,0.39,14.2,0.317,8.5
2021-07-02,14.0,92.0,0.41,14.5,0.281,0.3
2021-07-03,14.6,85.0,0.48,14.6,0.301,16.6
2021-07-04,13.1,72.0,0.62,13.5,0.277,0.9
2021-07-05,12.0,83.0,0.63,12.0,0.263,0.0
2021-07-06,12.3,83.0,0.53,11.9,0.255,0.0
2021-07-07,13.3,75.0,0.78,12.5,0.252,0.0
2021-07-08,11.9,89.0,0.48,11.2,0.289,23.1
2021-07-09,13.2,72.0,0.66,12.7,0.286,0.6
2021-07-10,12.3,77.0,0.55,12.7,0.268,0.0
2021-07-11,12.0,86.0,0.55,12.0,0.26,0.0
2021-07-12,10.9,88.0,0.42,11.4,0.313,26.5
2021-07-13,10.4,69.0,0.75,10.8,0.293,1.3
2021-07-14,10.3,82.0,0.5,10.5,0.275,0.0
2021-07-15,11.3,76.0,0.64,10.0,0.268,0.0
2021-07-16,13.1,68.0,1.07,9.3,0.265,0.0
2021-07-17,13.5,89.0,0.58,10.5,0.258,0.0
2021-07-18,14.7,73.0,1.21,12.4,0.245,0.0
2021-07-19,12.7,91.0,0.42,11.7,0.244,4.2
2021-07-20,11.1,77.0,0.58,11.1,0.255,4.5
2021-07-21,11.0,72.0,0.7,10.6,0.287,19.0
2021-07-22,10.2,68.0,0.59,10.0,0.278,0.3
2021-07-23,10.6,67.0,0.78,10.0,0.26,0.0
2021-07-24,12.4,60.0,1.32,9.2,0.248,0.0
2021-07-25,14.8,59.0,1.61,10.9,0.242,0.0
2021-07-26,15.8,50.0,1.35,12.0,0.221,0.0
2021-07-27,13.8,87.0,0.53,13.6,0.23,6.6
2021-07-28,13.0,64.0,0.79,12.2,0.255,0.2
2021-07-29,13.3,89.0,0.51,13.4,0.279,10.7
2021-07-30,12.3,88.0,0.62,12.0,0.267,0.0
2021-07-31,14.0,81.0,0.84,11.5,0.249,0.0
2021-08-01,13.0,90.0,0.46,12.4,0.24,0.0
2021-08-02,14.9,85.0,0.68,13.8,0.237,0.0
2021-08-03,15.0,74.0,0.84,12.3,0.231,0.0
2021-08-04,14.1,88.0,0.6,13.7,0.223,0.0
2021-08-05,14.5,88.0,0.66,14.8,0.22,0.0
2021-08-06,13.4,86.0,0.6,12.9,0.217,0.0
2021-08-07,12.1,91.0,0.57,11.9,0.213,0.0
2021-08-08,11.4,91.0,0.28,10.5,0.236,16.5
2021-08-09,12.6,72.0,0.83,12.2,0.283,1.7
2021-08-10,11.4,76.0,0.81,10.3,0.263,0.0
2021-08-11,11.8,83.0,0.69,10.4,0.258,1.5
2021-08-12,11.5,75.0,0.68,11.7,0.273,2.5
2021-08-13,12.5,65.0,0.86,12.4,0.25,0.0
2021-08-14,12.9,65.0,1.1,13.0,0.225,0.0
2021-08-15,13.9,61.0,1.28,12.2,0.21,0.0
2021-08-16,15.8,69.0,1.54,13.4,0.203,0.1
2021-08-17,13.3,91.0,0.25,13.9,0.215,4.2
2021-08-18,13.1,88.0,0.53,13.6,0.267,10.7
2021-08-19,12.8,77.0,0.69,13.3,0.252,0.7
2021-08-20,12.8,74.0,0.75,13.1,0.237,0.0
2021-08-21,12.6,70.0,0.81,12.1,0.228,0.0
2021-08-22,11.8,78.0,0.55,10.6,0.23,0.0
2021-08-23,12.0,90.0,0.51,11.0,0.221,0.0
2021-08-24,13.5,95.0,0.28,13.3,0.232,4.9
2021-08-25,13.2,94.0,0.34,13.8,0.239,0.2
2021-08-26,12.8,95.0,0.22,13.1,0.28,34.1
2021-08-27,9.6,74.0,0.88,10.5,0.321,17.0
2021-08-28,9.7,72.0,0.75,9.6,0.299,3.4
2021-08-29,9.6,76.0,0.79,8.7,0.272,0.0
2021-08-30,12.1,93.0,0.28,11.4,0.286,15.2
2021-08-31,12.2,70.0,0.59,12.2,0.283,0.5
2021-09-01,11.7,67.0,0.74,12.2,0.262,0.0
2021-09-02,12.5,78.0,0.8,12.2,0.25,0.4
2021-09-03,13.0,86.0,0.37,13.0,0.271,6.0
2021-09-04,13.0,86.0,0.47,13.2,0.264,1.5
2021-09-05,12.6,81.0,0.71,12.9,0.289,12.0
2021-09-06,11.8,71.0,0.73,11.7,0.273,1.5
2021-09-07,13.1,69.0,0.97,12.7,0.259,0.0
2021-09-08,13.4,81.0,0.69,13.2,0.245,0.0
2021-09-09,18.8,60.0,2.13,16.1,0.228,0.0
2021-09-10,13.8,86.0,0.5,15.1,0.218,0.0
2021-09-11,13.5,91.0,0.41,14.3,0.214,0.0
2021-09-12,13.9,88.0,0.48,14.4,0.239,4.9
2021-09-13,13.2,69.0,0.83,13.1,0.233,0.0
2021-09-14,13.5,71.0,0.65,13.8,0.221,0.5
2021-09-15,13.0,71.0,0.86,13.0,0.212,0.0
2021-09-16,13.7,74.0,0.79,13.9,0.198,0.0
2021-09-17,15.0,72.0,1.02,15.2,0.189,0.0
2021-09-18,16.6,67.0,1.87,16.5,0.177,0.0
2021-09-19,13.6,92.0,0.25,14.6,0.19,4.7
2021-09-20,13.5,72.0,0.89,14.3,0.206,2.3
2021-09-21,13.9,65.0,1.03,13.8,0.195,0.0
2021-09-22,18.2,60.0,2.65,16.6,0.177,0.0
2021-09-23,15.1,78.0,1.0,15.0,0.159,0.0
2021-09-24,14.1,86.0,0.84,15.5,0.158,0.3
2021-09-25,13.8,92.0,0.48,14.1,0.152,0.0
2021-09-26,16.2,83.0,0.88,16.5,0.147,0.1
2021-09-27,14.6,81.0,0.73,15.5,0.142,0.2
2021-09-28,14.6,76.0,0.9,14.3,0.139,0.0
2021-09-29,16.0,75.0,0.79,16.5,0.137,0.0
2021-09-30,16.9,71.0,1.39,17.6,0.131,0.0
2021-10-01,15.6,82.0,0.72,16.9,0.124,0.0
2021-10-02,13.4,69.0,0.92,14.7,0.136,2.0
2021-10-03,12.8,69.0,0.79,13.2,0.145,1.7
2021-10-04,14.3,66.0,1.1,15.0,0.138,0.0
2021-10-05,16.6,64.0,1.93,16.8,0.128,0.0
2021-10-06,17.8,68.0,1.75,18.4,0.113,0.0
2021-10-07,15.7,76.0,1.0,17.4,0.098,0.0
2021-10-08,14.0,88.0,0.62,15.5,0.099,1.8
2021-10-09,16.0,79.0,1.07,16.4,0.109,2.7
2021-10-10,18.1,58.0,1.99,18.2,0.097,0.0
2021-10-11,19.8,58.0,2.83,18.4,0.089,0.0
2021-10-12,17.9,81.0,1.17,18.9,0.086,0.0
2021-10-13,16.2,90.0,0.63,17.9,0.084,4.7
2021-10-14,15.6,82.0,0.81,17.0,0.124,4.6
2021-10-15,14.0,74.0,1.12,15.3,0.124,1.4
2021-10-16,13.8,62.0,0.79,14.4,0.132,1.5
2021-10-17,14.2,67.0,0.87,15.2,0.132,0.9
2021-10-18,15.1,61.0,1.11,15.9,0.126,0.0
2021-10-19,17.8,61.0,1.88,18.2,0.113,0.0
2021-10-20,19.6,68.0,2.12,19.9,0.1,0.5
2021-10-21,15.8,81.0,0.61,17.9,0.096,0.7
2021-10-22,14.9,89.0,0.45,16.3,0.12,13.0
2021-10-23,15.1,78.0,0.89,15.8,0.261,16.2
2021-10-24,15.5,65.0,1.25,15.8,0.206,0.0
2021-10-25,16.9,70.0,1.13,17.6,0.18,0.0
2021-10-26,19.4,70.0,1.69,19.7,0.162,0.0
2021-10-27,20.0,75.0,1.98,20.9,0.145,0.1
2021-10-28,15.9,90.0,0.72,18.2,0.14,2.1
2021-10-29,16.2,90.0,0.5,17.6,0.131,1.8
2021-10-30,17.7,78.0,1.08,18.6,0.136,0.1
2021-10-31,17.6,83.0,0.89,19.1,0.122,0.0
2021-11-01,15.1,80.0,0.7,16.4,0.154,4.8
2021-11-02,15.6,64.0,1.06,16.0,0.177,0.0
2021-11-03,16.2,79.0,0.67,17.0,0.163,1.0
2021-11-04,16.5,89.0,0.56,17.6,0.171,4.0
2021-11-05,16.1,72.0,1.19,17.0,0.165,0.5
2021-11-06,15.4,70.0,1.11,16.3,0.153,0.6
2021-11-07,16.0,62.0,1.07,16.8,0.141,0.0
2021-11-08,16.5,62.0,1.21,17.6,0.127,0.2
2021-11-09,15.8,72.0,1.05,16.7,0.117,0.0
2021-11-10,16.8,73.0,1.15,17.3,0.103,0.0
2021-11-11,18.7,79.0,1.24,19.8,0.091,0.0
2021-11-12,18.9,76.0,1.3,20.6,0.083,0.0
2021-11-13,19.1,78.0,1.18,20.7,0.08,0.0
2021-11-14,19.9,68.0,1.93,21.4,0.075,0.0
2021-11-15,19.3,76.0,1.08,21.2,0.071,0.0
2021-11-16,18.8,74.0,1.45,20.9,0.068,0.0
2021-11-17,16.3,79.0,0.88,18.3,0.08,3.0
2021-11-18,17.3,54.0,1.55,18.9,0.093,0.0
2021-11-19,17.8,65.0,1.4,19.5,0.084,0.0
2021-11-20,18.4,72.0,1.39,20.0,0.078,0.0
2021-11-21,18.8,73.0,1.47,20.6,0.075,0.0
2021-11-22,18.7,76.0,0.96,20.3,0.07,0.0
2021-11-23,18.5,65.0,1.34,20.3,0.069,0.0
2021-11-24,19.3,61.0,1.44,21.0,0.063,0.0
2021-11-25,21.1,54.0,2.92,22.3,0.062,0.0
2021-11-26,19.5,71.0,2.37,21.5,0.079,7.3
2021-11-27,15.9,92.0,0.47,17.8,0.239,9.0
2021-11-28,16.9,95.0,0.44,18.3,0.232,6.1
2021-11-29,15.8,93.0,0.44,18.5,0.198,0.0
2021-11-30,17.2,82.0,1.07,18.9,0.199,4.7
2021-12-01,17.9,75.0,1.11,19.6,0.165,0.3
2021-12-02,16.1,70.0,1.06,18.1,0.152,0.9
2021-12-03,17.6,66.0,1.12,19.1,0.138,0.0
2021-12-04,17.9,72.0,1.11,18.9,0.13,10.7
2021-12-05,17.5,90.0,0.7,18.4,0.233,6.8
2021-12-06,17.2,75.0,1.03,18.4,0.206,1.0
2021-12-07,18.0,79.0,0.93,18.9,0.178,0.0
2021-12-08,19.6,76.0,1.07,20.8,0.151,0.0
2021-12-09,19.3,83.0,0.87,21.0,0.125,0.0
2021-12-10,18.4,87.0,0.68,21.1,0.113,0.0
2021-12-11,16.4,87.0,0.67,19.4,0.109,0.8
2021-12-12,17.8,84.0,1.0,19.5,0.101,0.0
2021-12-13,19.0,81.0,1.06,20.7,0.092,0.8
2021-12-14,18.6,65.0,1.29,20.6,0.089,0.0
2021-12-15,16.8,71.0,0.98,19.2,0.086,1.7
2021-12-16,16.0,60.0,0.97,18.2,0.082,0.0
2021-12-17,20.1,52.0,2.37,21.3,0.074,0.0
2021-12-18,22.5,53.0,3.31,23.7,0.069,0.0
2021-12-19,20.5,68.0,1.65,23.0,0.066,0.0
2021-12-20,23.9,63.0,3.18,25.6,0.063,0.0
2021-12-21,23.3,69.0,2.56,25.8,0.061,0.0
2021-12-22,20.3,82.0,1.05,23.1,0.069,5.3
2021-12-23,20.1,74.0,1.25,22.6,0.06,0.0
2021-12-24,19.5,70.0,1.61,22.2,0.057,0.0
2021-12-25,21.5,67.0,2.24,23.6,0.054,0.0
2021-12-26,21.0,77.0,1.22,24.3,0.052,0.0
2021-12-27,17.0,93.0,0.55,19.9,0.064,1.6
2021-12-28,18.1,76.0,1.34,20.2,0.109,5.6
2021-12-29,16.9,73.0,1.15,19.5,0.092,0.0
2021-12-30,17.4,70.0,1.35,19.1,0.086,0.1
2021-12-31,17.8,68.0,1.42,20.6,0.077,0.0
2022-01-01,16.9,74.0,1.22,18.5,0.104,3.8
2022-01-02,17.7,70.0,1.26,18.8,0.122,0.2
2022-01-03,18.9,68.0,1.34,20.6,0.108,0.0
2022-01-04,18.8,71.0,1.36,21.2,0.086,0.0
2022-01-05,18.5,76.0,0.97,20.3,0.076,0.0
2022-01-06,21.0,68.0,1.75,22.8,0.071,0.0
2022-01-07,23.3,67.0,2.4,24.6,0.068,0.0
2022-01-08,26.8,61.0,3.19,27.8,0.065,0.0
2022-01-09,20.3,86.0,1.43,23.1,0.068,2.5
2022-01-10,18.9,89.0,0.72,21.4,0.157,7.7
2022-01-11,18.9,84.0,1.11,20.9,0.157,2.8
2022-01-12,21.4,68.0,1.91,22.7,0.143,0.0
2022-01-13,23.0,69.0,2.2,24.2,0.125,0.0
2022-01-14,25.2,69.0,2.33,26.8,0.109,0.0
2022-01-15,19.8,86.0,1.06,23.4,0.096,0.0
2022-01-16,19.6,85.0,1.08,22.8,0.089,0.0
2022-01-17,21.3,77.0,1.83,22.9,0.079,0.0
2022-01-18,19.3,87.0,0.76,20.8,0.08,2.8
2022-01-19,19.6,61.0,2.5,21.2,0.089,0.0
2022-01-20,20.5,72.0,1.64,21.8,0.081,0.0
2022-01-21,21.9,67.0,1.78,23.3,0.075,0.0
2022-01-22,28.3,55.0,4.34,28.3,0.068,0.0
2022-01-23,26.2,68.0,2.38,28.9,0.063,0.0
2022-01-24,21.7,81.0,1.29,24.6,0.063,0.0
2022-01-25,20.4,75.0,1.37,23.2,0.054,0.0
2022-01-26,20.9,75.0,1.17,22.9,0.055,0.0
2022-01-27,20.8,73.0,1.47,23.3,0.057,0.0
2022-01-28,19.6,72.0,1.36,21.7,0.059,0.7
2022-01-29,21.0,67.0,2.45,23.1,0.058,0.0
2022-01-30,21.4,69.0,1.62,23.4,0.053,0.0
2022-01-31,23.7,72.0,2.19,25.3,0.057,0.0
2022-02-01,22.3,69.0,1.76,25.6,0.056,0.0
2022-02-02,18.4,95.0,0.51,20.2,0.073,4.0
2022-02-03,18.2,83.0,1.19,19.5,0.134,6.6
2022-02-04,18.4,60.0,1.41,20.1,0.136,0.0
2022-02-05,22.6,59.0,3.01,23.2,0.119,0.0
2022-02-06,20.9,76.0,1.46,23.6,0.099,0.0
2022-02-07,21.4,81.0,1.6,23.4,0.092,0.0
2022-02-08,20.8,83.0,1.35,23.4,0.085,0.0
2022-02-09,18.5,90.0,0.72,21.3,0.081,0.4
2022-02-10,19.4,79.0,1.27,21.6,0.095,2.6
2022-02-11,20.7,72.0,1.83,21.9,0.082,0.0
2022-02-12,22.3,74.0,1.8,24.2,0.076,0.0
2022-02-13,21.8,80.0,1.61,23.7,0.07,0.3
2022-02-14,25.5,62.0,3.4,26.3,0.065,0.0
2022-02-15,22.5,78.0,1.32,25.0,0.068,0.0
2022-02-16,19.8,77.0,1.2,22.4,0.068,0.5
2022-02-17,20.8,63.0,2.39,22.7,0.065,0.0
2022-02-18,23.2,61.0,3.27,24.9,0.062,0.0
2022-02-19,18.0,89.0,0.63,21.0,0.063,0.4
2022-02-20,19.1,82.0,1.16,21.9,0.066,0.2
2022-02-21,18.7,88.0,0.8,21.5,0.062,0.0
2022-02-22,19.6,74.0,1.74,21.9,0.058,0.0
2022-02-23,20.7,75.0,1.5,22.7,0.059,0.0
2022-02-24,21.3,78.0,1.49,23.3,0.059,0.0
2022-02-25,21.4,85.0,1.12,23.4,0.058,0.0
2022-02-26,23.0,74.0,2.27,24.7,0.058,0.0
2022-02-27,23.2,67.0,2.03,25.6,0.058,0.0
2022-02-28,18.6,89.0,0.83,21.8,0.059,0.2
2022-03-01,19.3,88.0,0.88,22.2,0.063,0.0
2022-03-02,19.3,92.0,0.61,21.4,0.071,3.4
2022-03-03,19.3,80.0,1.2,21.1,0.086,0.8
2022-03-04,20.0,76.0,1.52,21.2,0.083,0.0
2022-03-05,22.7,67.0,2.25,23.9,0.077,0.0
2022-03-06,23.1,71.0,2.15,24.6,0.071,0.0
2022-03-07,21.3,81.0,1.22,23.2,0.074,0.4
2022-03-08,21.3,74.0,1.38,23.0,0.074,0.0
2022-03-09,21.4,78.0,1.76,23.4,0.068,0.0
2022-03-10,20.6,77.0,1.32,22.7,0.068,0.0
2022-03-11,22.6,69.0,2.85,23.4,0.066,0.6
2022-03-12,20.4,83.0,0.98,22.3,0.065,0.0
2022-03-13,16.7,82.0,0.9,18.3,0.11,6.6
2022-03-14,16.6,60.0,1.37,18.1,0.117,0.8
2022-03-15,18.3,68.0,1.6,19.6,0.109,0.1
2022-03-16,19.5,71.0,1.43,20.7,0.1,0.0
2022-03-17,23.0,50.0,3.36,23.7,0.089,0.0
2022-03-18,21.6,69.0,1.99,22.5,0.083,0.0
2022-03-19,22.0,76.0,2.5,23.4,0.078,0.0
2022-03-20,21.7,82.0,1.42,23.6,0.077,0.0
2022-03-21,21.4,80.0,2.08,23.2,0.075,0.0
2022-03-22,20.8,82.0,1.03,22.6,0.073,0.0
2022-03-23,21.0,86.0,1.48,22.3,0.13,10.4
2022-03-24,19.6,80.0,1.33,21.7,0.107,0.2
2022-03-25,18.0,67.0,1.16,20.0,0.096,0.0
2022-03-26,18.9,69.0,1.78,20.7,0.082,0.0
2022-03-27,20.5,59.0,2.24,21.9,0.074,0.0
2022-03-28,15.9,87.0,0.45,18.3,0.072,0.0
2022-03-29,15.9,95.0,0.23,17.1,0.145,12.2
2022-03-30,15.9,91.0,0.41,17.2,0.184,2.8
2022-03-31,17.2,73.0,1.32,17.3,0.166,0.0
2022-04-01,17.7,71.0,1.17,18.8,0.145,0.0
2022-04-02,18.1,69.0,1.3,19.2,0.132,0.0
2022-04-03,18.0,76.0,1.64,19.6,0.118,0.0
2022-04-04,14.9,94.0,0.4,17.4,0.115,3.4
2022-04-05,14.1,95.0,0.4,15.8,0.137,2.7
2022-04-06,14.4,80.0,0.83,15.4,0.161,3.2
2022-04-07,15.4,67.0,1.11,15.7,0.15,0.0
2022-04-08,17.3,60.0,1.71,17.8,0.138,0.0
2022-04-09,17.9,62.0,2.13,18.9,0.125,0.0
2022-04-10,20.5,58.0,2.92,20.9,0.115,0.0
2022-04-11,22.6,44.0,2.8,22.3,0.102,0.0
2022-04-12,21.8,58.0,2.69,22.2,0.092,0.0
2022-04-13,18.7,87.0,0.9,20.0,0.084,0.0
2022-04-14,16.8,76.0,0.95,18.6,0.074,0.1
2022-04-15,15.7,61.0,1.2,17.3,0.072,0.1
2022-04-16,16.7,58.0,1.7,17.9,0.07,0.0
2022-04-17,16.9,72.0,1.76,18.3,0.071,0.0
2022-04-18,17.6,78.0,1.59,19.0,0.066,0.0
2022-04-19,21.5,57.0,3.76,21.3,0.065,0.0
2022-04-20,21.8,42.0,2.87,21.5,0.062,0.0
2022-04-21,17.5,83.0,0.95,18.9,0.061,0.0
2022-04-22,16.7,72.0,1.27,18.4,0.061,0.2
2022-04-23,15.4,63.0,1.1,17.1,0.062,0.0
2022-04-24,14.1,75.0,0.93,15.2,0.063,0.2
2022-04-25,15.1,70.0,1.34,16.2,0.067,0.0
2022-04-26,16.1,70.0,1.17,16.9,0.065,0.0
2022-04-27,17.2,64.0,1.84,18.3,0.064,0.0
2022-04-28,16.1,86.0,0.99,16.9,0.067,0.0
2022-04-29,14.3,90.0,0.52,15.7,0.072,1.3
2022-04-30,14.6,83.0,0.86,15.0,0.074,0.0
2022-05-01,16.5,74.0,1.22,16.6,0.076,0.0
2022-05-02,20.0,50.0,2.97,18.7,0.076,0.0
2022-05-03,18.1,89.0,1.05,18.7,0.07,0.0
2022-05-04,17.5,86.0,1.43,18.6,0.071,0.0
2022-05-05,14.9,84.0,1.0,16.0,0.069,0.0
2022-05-06,13.3,97.0,0.18,13.8,0.127,9.4
2022-05-07,14.7,74.0,0.99,15.3,0.177,0.0
2022-05-08,14.8,78.0,1.16,15.4,0.157,0.0
2022-05-09,13.2,84.0,0.78,12.9,0.144,0.0
2022-05-10,13.3,84.0,0.55,11.0,0.137,0.6
2022-05-11,13.8,88.0,0.66,14.0,0.135,0.0
2022-05-12,12.2,88.0,0.59,11.7,0.126,0.0
2022-05-13,13.7,93.0,0.32,14.3,0.136,1.5
2022-05-14,14.5,79.0,0.99,14.0,0.14,0.0
2022-05-15,16.6,67.0,1.75,16.1,0.13,0.0
2022-05-16,21.0,36.0,3.98,17.6,0.123,0.0
2022-05-17,20.5,45.0,2.87,18.7,0.113,0.0
2022-05-18,17.0,76.0,1.46,18.2,0.128,8.6
2022-05-19,14.0,71.0,0.92,14.8,0.184,0.9
2022-05-20,13.4,70.0,0.91,13.0,0.166,0.3
2022-05-21,13.5,78.0,0.82,13.1,0.157,0.0
2022-05-22,13.3,82.0,0.74,12.0,0.147,0.0
2022-05-23,13.9,90.0,0.51,13.3,0.14,0.0
2022-05-24,14.4,97.0,0.16,14.3,0.163,7.2
2022-05-25,14.4,97.0,0.35,14.5,0.186,1.2
2022-05-26,15.3,89.0,0.74,15.5,0.186,0.0
2022-05-27,15.7,83.0,1.19,15.8,0.169,0.0
2022-05-28,13.8,95.0,0.41,13.8,0.168,5.3
2022-05-29,14.4,73.0,0.91,14.5,0.232,7.1
2022-05-30,12.1,72.0,0.85,11.9,0.199,0.9
2022-05-31,12.3,89.0,0.49,12.8,0.184,0.0
2022-06-01,12.4,88.0,0.6,12.3,0.168,0.0
2022-06-02,14.2,73.0,0.96,11.9,0.15,0.0
2022-06-03,13.1,77.0,1.46,11.6,0.139,0.0
2022-06-04,14.3,85.0,0.83,11.9,0.134,0.0
2022-06-05,16.5,67.0,1.52,15.7,0.126,0.0
2022-06-06,19.8,33.0,2.87,15.6,0.111,0.0
2022-06-07,20.1,38.0,2.39,16.7,0.104,0.0
2022-06-08,17.8,56.0,2.0,15.8,0.098,0.0
2022-06-09,15.4,77.0,1.03,15.4,0.094,0.0
2022-06-10,17.7,50.0,2.68,14.5,0.088,0.0
2022-06-11,18.7,42.0,1.82,17.4,0.08,0.0
2022-06-12,16.3,63.0,1.1,16.9,0.083,9.7
2022-06-13,13.6,98.0,0.12,14.3,0.336,76.6
2022-06-14,11.8,89.0,0.29,12.3,0.343,31.2
2022-06-15,10.1,85.0,0.6,10.7,0.293,1.9
2022-06-16,11.9,60.0,1.33,9.9,0.26,0.0
2022-06-17,14.2,68.0,0.8,13.0,0.24,1.4
2022-06-18,13.8,83.0,0.57,14.1,0.3,25.7
2022-06-19,12.4,83.0,0.76,12.9,0.266,1.3
2022-06-20,14.3,71.0,1.04,14.1,0.247,0.0
2022-06-21,15.2,82.0,0.74,14.5,0.232,0.6
2022-06-22,15.9,88.0,0.71,15.6,0.229,0.1
2022-06-23,13.7,88.0,0.62,13.9,0.269,10.9
2022-06-24,13.9,69.0,0.8,14.1,0.26,0.0
2022-06-25,13.4,81.0,0.64,13.0,0.24,0.0
2022-06-26,14.0,83.0,0.75,13.6,0.227,0.0
2022-06-27,16.2,57.0,1.69,13.7,0.219,0.0
2022-06-28,17.8,55.0,1.49,13.9,0.202,0.0
2022-06-29,16.9,57.0,1.34,14.1,0.195,0.0
2022-06-30,17.0,51.0,1.49,14.0,0.179,0.0
2022-07-01,17.1,60.0,1.12,16.3,0.169,0.2
2022-07-02,14.3,88.0,0.45,14.9,0.202,7.1
2022-07-03,12.5,89.0,0.32,13.2,0.244,7.1
2022-07-04,12.1,88.0,0.58,12.7,0.235,0.0
2022-07-05,13.1,77.0,0.74,12.9,0.214,0.0
2022-07-06,10.7,91.0,0.26,11.2,0.204,0.0
2022-07-07,12.5,87.0,0.47,12.5,0.204,0.7
2022-07-08,14.0,82.0,1.14,13.0,0.222,0.0
2022-07-09,13.4,77.0,1.03,11.7,0.218,2.9
2022-07-10,12.6,91.0,0.48,12.8,0.25,6.0
2022-07-11,12.9,84.0,0.6,12.5,0.242,6.7
2022-07-12,12.6,90.0,0.4,12.8,0.244,0.1
2022-07-13,13.1,93.0,0.27,12.8,0.24,5.8
2022-07-14,14.5,87.0,0.68,14.5,0.267,4.6
2022-07-15,14.2,83.0,0.66,13.7,0.24,0.0
2022-07-16,17.0,62.0,1.49,13.9,0.223,0.0
2022-07-17,15.1,78.0,0.77,14.2,0.214,0.0
2022-07-18,13.3,92.0,0.43,14.0,0.216,0.8
2022-07-19,12.6,75.0,0.71,13.0,0.217,0.0
2022-07-20,11.2,71.0,0.84,11.4,0.203,0.0
2022-07-21,11.5,73.0,0.72,9.9,0.193,0.0
2022-07-22,12.0,90.0,0.41,10.6,0.192,1.2
2022-07-23,12.8,77.0,0.74,12.5,0.202,0.3
2022-07-24,13.3,69.0,0.9,13.2,0.193,0.0
2022-07-25,13.7,67.0,1.63,13.1,0.181,0.0
2022-07-26,14.6,63.0,1.34,12.4,0.173,0.0
2022-07-27,13.6,80.0,0.93,13.3,0.17,0.0
2022-07-28,14.5,71.0,1.17,12.7,0.161,1.0
2022-07-29,13.4,79.0,0.66,13.7,0.22,9.6
2022-07-30,11.5,75.0,0.73,12.1,0.225,1.0
2022-07-31,11.2,68.0,0.95,10.6,0.228,0.0
2022-08-01,12.4,69.0,0.83,12.0,0.204,0.0
2022-08-02,13.0,84.0,0.83,12.6,0.19,0.0
2022-08-03,12.3,87.0,0.39,12.6,0.183,0.0
2022-08-04,12.9,82.0,0.63,13.8,0.188,0.2
2022-08-05,12.3,89.0,0.46,13.0,0.189,0.8
2022-08-06,13.5,80.0,0.63,13.5,0.185,0.0
2022-08-07,13.8,79.0,0.66,13.6,0.177,0.1
2022-08-08,12.8,85.0,0.55,13.5,0.17,0.0
2022-08-09,12.4,92.0,0.6,12.3,0.16,0.1
2022-08-10,13.3,98.0,0.12,13.5,0.235,15.3
2022-08-11,13.4,91.0,0.36,13.7,0.229,1.2
2022-08-12,12.6,84.0,0.63,13.0,0.263,10.9
2022-08-13,11.1,79.0,0.69,10.4,0.246,7.6
2022-08-14,11.7,73.0,0.68,11.6,0.265,3.7
2022-08-15,11.4,67.0,0.95,10.4,0.236,0.0
2022-08-16,12.3,82.0,0.59,11.3,0.221,1.1
2022-08-17,13.2,92.0,0.25,12.9,0.282,16.9
2022-08-18,12.9,85.0,0.32,12.7,0.29,3.8
2022-08-19,12.4,82.0,0.44,12.1,0.274,3.9
2022-08-20,12.7,65.0,0.8,12.7,0.259,0.2
2022-08-21,11.7,79.0,0.55,11.2,0.238,0.0
2022-08-22,12.7,79.0,0.78,11.4,0.225,0.0
2022-08-23,17.5,62.0,2.22,14.3,0.213,0.0
2022-08-24,14.3,77.0,0.81,14.3,0.207,0.6
2022-08-25,14.0,76.0,0.7,14.5,0.227,3.7
2022-08-26,12.5,73.0,0.64,13.0,0.219,0.6
2022-08-27,13.0,76.0,0.9,13.5,0.224,2.0
2022-08-28,12.0,74.0,0.79,11.6,0.217,0.2
2022-08-29,11.9,73.0,0.79,11.3,0.212,1.4
2022-08-30,13.7,54.0,1.27,13.6,0.197,0.0
2022-08-31,16.6,49.0,1.7,15.6,0.157,0.0
2022-09-01,15.2,73.0,1.22,16.3,0.137,0.4
2022-09-02,13.7,80.0,0.58,14.8,0.141,1.3
2022-09-03,13.6,83.0,0.47,14.5,0.144,0.3
2022-09-04,12.4,88.0,0.6,12.8,0.196,13.4
2022-09-05,12.6,66.0,0.74,12.7,0.241,3.4
2022-09-06,12.7,72.0,0.86,13.2,0.215,0.0
2022-09-07,13.6,84.0,0.67,13.9,0.198,0.0
2022-09-08,14.5,80.0,0.65,14.9,0.184,0.0
2022-09-09,15.6,77.0,1.08,16.0,0.17,0.0
2022-09-10,13.8,89.0,0.55,14.8,0.161,0.6
2022-09-11,13.4,81.0,0.77,14.3,0.164,1.2
2022-09-12,12.9,69.0,0.95,13.7,0.16,0.0
2022-09-13,15.5,77.0,1.01,15.4,0.15,0.0
2022-09-14,18.3,66.0,2.31,17.1,0.14,0.0
2022-09-15,16.6,85.0,0.76,17.3,0.129,0.0
2022-09-16,14.9,87.0,0.81,16.3,0.12,0.0
