event_date,temp_14d_mean,temp_30d_mean,humidity_14d_mean,vpd_14d_max,soil_temp_14d_mean,soil_moisture_14d_mean,degree_days_30d_sum,rain_14d_sum,outbreak
2023-04-26 10:20:00,16.164285714285715,13.990000000000002,54.57142857142857,3.58,19.535714285714285,0.12985714285714287,125.19999999999999,0.0,1
2023-04-30 17:08:00,18.964285714285715,15.823333333333332,49.642857142857146,4.23,22.3,0.11892857142857145,179.1,0.0,1
2023-04-13 11:35:00,12.521428571428572,11.52,65.14285714285714,2.29,14.807142857142859,0.2632142857142857,57.6,0.0,1
2023-05-01 08:14:00,18.985714285714284,15.960000000000003,49.07142857142857,4.23,22.571428571428566,0.11792857142857145,183.2,0.4,1
2023-05-24 12:28:00,24.785714285714285,21.186666666666667,41.285714285714285,5.68,29.785714285714285,0.10792857142857144,335.6,0.0,1
2023-05-24 08:50:00,24.785714285714285,21.186666666666667,41.285714285714285,5.68,29.785714285714285,0.10792857142857144,335.6,0.0,1
2023-05-24 14:37:00,24.785714285714285,21.186666666666667,41.285714285714285,5.68,29.785714285714285,0.10792857142857144,335.6,0.0,1
2023-05-26 11:21:00,24.88571428571429,21.183333333333334,41.07142857142857,5.68,30.292857142857144,0.10707142857142857,335.50000000000006,0.0,1
2023-06-10 06:17:00,22.800000000000004,23.716666666666665,45.07142857142857,5.08,28.52857142857143,0.12007142857142858,411.50000000000006,6.2,1
2023-08-04 12:06:00,31.171428571428574,30.736666666666668,22.571428571428573,8.64,36.6,0.125,622.1,0.0,1
2023-08-01 21:02:00,32.542857142857144,31.19,19.5,8.64,37.535714285714285,0.125,635.7,0.0,1
2023-08-17 11:13:00,30.87142857142857,31.34333333333333,29.928571428571427,7.56,36.135714285714286,0.125,640.3,0.1,1
2023-11-20 14:13:00,13.492857142857144,14.79,63.285714285714285,2.45,15.328571428571427,0.18371428571428575,144.29999999999998,18.2,1
2023-11-25 12:27:00,12.614285714285716,13.543333333333331,65.5,2.45,14.171428571428569,0.2045714285714286,108.7,16.3,1
2023-12-01 15:14:00,10.185714285714287,12.620000000000001,68.71428571428571,1.66,12.14285714285714,0.1955,86.6,10.2,1
2022-01-19 11:37:00,8.999999999999998,7.976666666666666,83.5,1.12,9.778571428571428,0.2576428571428572,5.1,0.3,1
2022-02-08 11:03:00,8.72857142857143,8.873333333333335,67.57142857142857,1.99,10.1,0.14035714285714285,4.0,0.0,1
2022-02-11 15:55:00,9.62857142857143,9.359999999999998,65.57142857142857,2.36,10.942857142857145,0.13185714285714284,13.200000000000001,0.0,1
2022-02-04 15:35:00,8.292857142857141,8.67,70.71428571428571,1.78,9.635714285714286,0.1581428571428571,2.4000000000000004,0.0,1
2022-03-30 11:29:00,16.97142857142857,14.919999999999998,53.214285714285715,3.88,20.27857142857143,0.14664285714285716,152.29999999999998,14.9,1
2022-04-20 08:16:00,17.27142857142857,17.743333333333332,41.785714285714285,5.43,21.299999999999994,0.12685714285714286,232.29999999999998,11.4,1
2022-04-23 12:00:00,15.45,17.223333333333333,47.642857142857146,2.92,19.557142857142853,0.14542857142857143,216.7,25.400000000000002,1
2022-05-14 20:02:00,19.442857142857143,18.44333333333333,35.714285714285715,4.47,25.014285714285716,0.11385714285714288,253.3,0.0,1
2022-06-12 07:29:00,27.307142857142853,26.31,29.785714285714285,7.55,32.52857142857143,0.10757142857142858,489.2999999999999,0.1,1
2022-06-03 11:34:00,25.557142857142853,23.273333333333333,26.785714285714285,6.93,31.099999999999998,0.10950000000000001,398.2,0.0,1
2022-08-13 16:28:00,30.585714285714282,31.780000000000005,31.857142857142858,6.95,36.80714285714286,0.09057142857142857,653.4000000000001,1.5,1
2022-08-16 15:42:00,30.442857142857143,31.523333333333333,29.142857142857142,8.14,36.31428571428571,0.08985714285714286,645.7,1.5,1
2022-08-03 18:14:00,32.18571428571429,31.74333333333333,23.785714285714285,7.91,38.1857142857143,0.09307142857142857,652.2999999999998,0.0,1
2022-09-16 17:15:00,31.02857142857143,31.343333333333337,26.857142857142858,10.07,36.05714285714286,0.08178571428571427,640.3000000000001,0.0,1
2022-09-16 17:15:00,31.02857142857143,31.343333333333337,26.857142857142858,10.07,36.05714285714286,0.08178571428571427,640.3000000000001,0.0,1
2022-09-16 17:15:00,31.02857142857143,31.343333333333337,26.857142857142858,10.07,36.05714285714286,0.08178571428571427,640.3000000000001,0.0,1
2022-09-27 17:25:00,22.72142857142857,28.08666666666667,52.857142857142854,4.04,27.099999999999998,0.14107142857142854,542.6,10.5,1
2022-10-18 15:50:00,23.61428571428571,23.410000000000004,43.5,4.79,27.442857142857143,0.10557142857142857,402.29999999999995,0.0,1
2022-12-03 13:41:00,8.892857142857142,9.193333333333333,69.42857142857143,1.98,9.778571428571427,0.1673571428571429,9.1,39.0,1
2021-01-30 14:16:00,9.057142857142855,8.873333333333333,68.07142857142857,2.03,9.992857142857142,0.24685714285714286,10.199999999999998,90.49999999999999,1
2021-01-28 17:27:00,9.514285714285714,8.846666666666666,67.71428571428571,2.03,10.357142857142856,0.2147142857142857,10.199999999999998,85.69999999999999,1
2021-01-16 09:23:00,8.857142857142856,8.016666666666667,79.07142857142857,1.26,10.200000000000001,0.18764285714285717,4.299999999999997,0.4,1
2021-02-02 12:24:00,8.992857142857142,9.183333333333332,69.0,1.64,9.8,0.2837142857142857,15.699999999999998,90.6,1
